accuracy,precision_attack,recall_attack,f1_attack,fpr,tn,fp,fn,tp,n,n_attack,threshold,average_precision,roc_auc,ftp_recall,ftp_support,ssh_recall,ssh_support,model,split,scenario,job,fit_seconds,max_depth,min_samples_leaf,n_estimators,learning_rate
0.9907126666862912,1.0,0.5601765799256505,0.7180938198064035,0.0,199522,0,1893,2411,203826,4304,0.5,0.6045199691010246,0.8920862916273239,0.9971050454921423,2418,0.0,1886,xgboost,time,with_port,W3-05,3.0,4,,200.0,0.08
0.9907077605408535,0.9995854063018242,0.5601765799256505,0.7179868969624776,5.011978628923127e-06,199521,1,1893,2411,203826,4304,0.5,0.6044187346766213,0.8926428192189743,0.9971050454921423,2418,0.0,1886,xgboost,time,with_port,W3-05,3.4,6,,200.0,0.08
0.990477171705278,0.9812627291242363,0.5597118959107806,0.7128273413226809,0.00023055101693046382,199476,46,1895,2409,203826,4304,0.5,0.5676184529540959,0.7797967777281383,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.4,6,5.0,,
0.990477171705278,0.9812627291242363,0.5597118959107806,0.7128273413226809,0.00023055101693046382,199476,46,1895,2409,203826,4304,0.5,0.568081214087415,0.779799582992199,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.4,6,10.0,,
0.9906636052319135,0.9966901117087298,0.5597118959107806,0.7168576104746317,4.009582903138501e-05,199514,8,1895,2409,203826,4304,0.5,0.5676184529540959,0.7798387053049354,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.3,8,5.0,,
0.990477171705278,0.9812627291242363,0.5597118959107806,0.7128273413226809,0.00023055101693046382,199476,46,1895,2409,203826,4304,0.5,0.568081214087415,0.779799582992199,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.3,8,10.0,,
0.9906636052319135,0.9966901117087298,0.5597118959107806,0.7168576104746317,4.009582903138501e-05,199514,8,1895,2409,203826,4304,0.5,0.5676184529540959,0.7798387053049354,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.3,12,5.0,,
0.990477171705278,0.9812627291242363,0.5597118959107806,0.7128273413226809,0.00023055101693046382,199476,46,1895,2409,203826,4304,0.5,0.568081214087415,0.779799582992199,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.3,12,10.0,,
0.9906636052319135,0.9966901117087298,0.5597118959107806,0.7168576104746317,4.009582903138501e-05,199514,8,1895,2409,203826,4304,0.5,0.5676184529540959,0.7798387053049354,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.4,None,5.0,,
0.990477171705278,0.9812627291242363,0.5597118959107806,0.7128273413226809,0.00023055101693046382,199476,46,1895,2409,203826,4304,0.5,0.568081214087415,0.779799582992199,0.9962779156327544,2418,0.0,1886,decision_tree,time,without_port,W3-01,0.4,None,10.0,,
